2020-05-14 17:19:13 [scrapy.utils.log] INFO: Scrapy 2.0.1 started (bot: spiderV1)
2020-05-14 17:19:13 [scrapy.utils.log] INFO: Versions: lxml 4.5.0.0, libxml2 2.9.10, cssselect 1.1.0, parsel 1.5.2, w3lib 1.21.0, Twisted 20.3.0, Python 3.7.1 (default, Mar 24 2020, 11:45:49) - [GCC 4.8.5 20150623 (Red Hat 4.8.5-39)], pyOpenSSL 19.1.0 (OpenSSL 1.1.1d  10 Sep 2019), cryptography 2.8, Platform Linux-3.10.0-1062.18.1.el7.x86_64-x86_64-with-centos-7.7.1908-Core
2020-05-14 17:19:13 [scrapy.utils.log] DEBUG: Using reactor: twisted.internet.epollreactor.EPollReactor
2020-05-14 17:19:13 [scrapy.crawler] INFO: Overridden settings:
{'BOT_NAME': 'spiderV1',
 'COOKIES_ENABLED': False,
 'DOWNLOAD_DELAY': 1,
 'DUPEFILTER_CLASS': 'scrapy_redis.dupefilter.RFPDupeFilter',
 'HTTPCACHE_STORAGE': 'scrapy_splash.SplashAwareFSCacheStorage',
 'LOG_FILE': 'logs/default/doubanmovie/f8cb4cf495c311eab6d200163e0d9d53.log',
 'NEWSPIDER_MODULE': 'spiderV1.spiders',
 'SCHEDULER': 'scrapy_redis.scheduler.Scheduler',
 'SPIDER_MODULES': ['spiderV1.spiders']}
2020-05-14 17:19:13 [scrapy.extensions.telnet] INFO: Telnet Password: ce79bb322cf2bd33
2020-05-14 17:19:13 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2020-05-14 17:19:13 [doubanmovie] INFO: Reading start URLs from redis key 'doubanmovie:spider:strat_urls' (batch size: 16, encoding: utf-8
2020-05-14 17:19:13 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'spiderV1.middlewares.SeleniumMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'spiderV1.middlewares.ScrapytestDownloaderMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2020-05-14 17:19:13 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2020-05-14 17:19:13 [py.warnings] WARNING: /root/spider/scrapyspider/spiderV1/pipelines.py:80: YAMLLoadWarning: calling yaml.load() without Loader=... is deprecated, as the default Loader is unsafe. Please read https://msg.pyyaml.org/load for full details.
  temp = yaml.load(f.read())

2020-05-14 17:19:13 [scrapy.middleware] INFO: Enabled item pipelines:
['spiderV1.pipelines.SaveDataToFile']
2020-05-14 17:19:13 [scrapy.core.engine] INFO: Spider opened
2020-05-14 17:19:13 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-14 17:19:13 [doubanmovie] INFO: Spider opened: doubanmovie
2020-05-14 17:19:13 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2020-05-14 17:19:13 [doubanmovie] DEBUG: Read 8 requests from 'doubanmovie:spider:strat_urls'
2020-05-15 04:14:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:15:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:16:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:17:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:18:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:19:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:20:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:21:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:22:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:23:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:24:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:25:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:26:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:27:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:28:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:29:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:30:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:31:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:32:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:33:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:34:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:35:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:36:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:37:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:38:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:39:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:40:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:41:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:42:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:43:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:44:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:45:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:46:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:47:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:48:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:49:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:50:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:51:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:52:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:53:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:54:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:55:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:56:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:57:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:58:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 04:59:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:00:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:01:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:02:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:03:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:04:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:05:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:06:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:07:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:08:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:09:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:10:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:11:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:12:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:13:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:14:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:15:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:16:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:17:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:18:13 [scrapy.extensions.logstats] INFO: Crawled 154 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2020-05-15 05:19:08 [doubanmovie] DEBUG: Read 2 requests from 'doubanmovie:spider:strat_urls'
2020-05-15 05:19:08 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=0> (referer: None)
2020-05-15 05:19:09 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=0> (referer: None)
2020-05-15 05:19:11 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=20> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=0)
2020-05-15 05:19:12 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/subject/34802738/> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=0)
2020-05-15 05:19:12 [scrapy.core.scraper] DEBUG: Scraped from <200 https://movie.douban.com/subject/34802738/>
{'cover': 'https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566581198.jpg',
 'data_type': 'movie',
 'id': '34802738',
 'intro': '讲述了基督教音乐明星杰里米·坎普的真实生活故事和他爱与失去的旅程，这似乎证明了永远都有希望。',
 'is_new': True,
 'name': '我仍然相信',
 'platforms': '',
 'publishdate': '2020-03-13',
 'rate': '6.3',
 'tags': ['剧情', '爱情', '音乐'],
 'type': 'movie',
 'url': 'https://movie.douban.com/subject/34802738/'}
2020-05-15 05:19:13 [scrapy.extensions.logstats] INFO: Crawled 158 pages (at 4 pages/min), scraped 1 items (at 1 items/min)
2020-05-15 05:19:13 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=20> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=0)
2020-05-15 05:19:14 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=40> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=20)
2020-05-15 05:19:15 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=40> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=20)
2020-05-15 05:19:16 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=60> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=40)
2020-05-15 05:19:17 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=60> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=40)
2020-05-15 05:19:18 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=80> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=60)
2020-05-15 05:19:19 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=80> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=60)
2020-05-15 05:19:20 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=100> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=80)
2020-05-15 05:19:22 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=100> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=80)
2020-05-15 05:19:23 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=120> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=100)
2020-05-15 05:19:24 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=120> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=100)
2020-05-15 05:19:25 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=140> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=120)
2020-05-15 05:19:26 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=140> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=120)
2020-05-15 05:19:28 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=160> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=140)
2020-05-15 05:19:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=160> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=140)
2020-05-15 05:19:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=180> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=160)
2020-05-15 05:19:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=180> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=160)
2020-05-15 05:19:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=200> (referer: https://movie.douban.com/j/search_subjects?type=tv&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=180)
2020-05-15 05:19:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=200> (referer: https://movie.douban.com/j/search_subjects?type=movie&tag=%E7%83%AD%E9%97%A8&sort=recommend&page_limit=20&page_start=180)
2020-05-15 05:20:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 19 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:21:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:22:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:23:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:24:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:25:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:26:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:27:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:28:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:29:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:30:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:31:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:32:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:33:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:34:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:35:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:36:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:37:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:38:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:39:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:40:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:41:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:42:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:43:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:44:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:45:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:46:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:47:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:48:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:49:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:50:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:51:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:52:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:53:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:54:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:55:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:56:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:57:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:58:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 05:59:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:00:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:01:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:02:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:03:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:04:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:05:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:06:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:07:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:08:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:09:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
2020-05-15 06:10:13 [scrapy.extensions.logstats] INFO: Crawled 177 pages (at 0 pages/min), scraped 1 items (at 0 items/min)
